"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","ej_fhs","j_fhs","a_fhs","ej_dover","j_dover","a_dover","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","ej_plaice","j_plaice","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_darkblotched","a_splitnose","a_greenstripe","a_widow","a_yellowtail","a_rosethorn","a_quillback","a_blackrf","a_canaryrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
26627,1993,-135.25283,-135.27683,56.44,56.45383,21,199309,63,6,0.03061875,0,0,0,1138249.02115928,876978.22492664,125.667644500732,0.412345908582211,0.00442452208203895,14.7846818343623,0.1782401278615,0,0,0,0,2,84,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J","S"
26629,1993,-135.759,-135.78117,56.60933,56.63283,21,199309,65,5.3,0.04485824,0,0,1,1102799.02115928,887028.22492664,224.364511108398,0.725161707401276,0.0216802540841885,7.36919818737783,-49.8171981811523,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0,0,6,15,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","R"
26630,1993,-135.85533,-135.86483,56.714,56.733,21,199309,66,5.4,0.03290173,0,0,0,1094749.02115928,896478.22492664,219.833755493164,0.458525016903877,0.0195974080783733,7.48601438330698,-6.67710107564926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","M"
26631,1993,-135.8895,-135.918,56.758,56.77917,21,199309,67,5.3,0.042773925,1,0,0,1090999.02115928,900728.22492664,216.323539733887,0.489451572299004,0.0184447994126711,7.24708005292688,-46.3415393829346,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,6,19,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,"T","Q"
26632,1993,-136.09583,-136.1275,57.15933,57.18,21,199309,68,5.5,0.045003,0,0,1,1066665.68782595,940394.891593307,178.72612508138,0.417671700318654,0.0226278477585897,3.51258022238529,2.39991949001948,0,0,0,0,8,183,369,0,0,0,0,0,0,0,0,5,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J","O"
26633,1993,-136.177,-136.20967,57.15567,57.17533,21,199309,69,5.4,0.044060145,0,0,0,1061999.02115928,938728.22492664,208.616508483887,0.784214749932289,0.0234815928138594,3.26417565735115,-90.3789234161377,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,"J","K"
26634,1993,-136.50417,-136.52233,57.49233,57.51583,21,199309,70,5.4,0.04294927,1,0,0,1033499.02115928,970228.22492664,316.347415924072,9.18042945861816,0.0170142802143296,3.01361236164122,-127.844551086426,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,41,6,0,0,0,0,0,69,169,619,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,"J","I"
26635,1993,-136.26367,-136.3025,57.49833,57.51467,21,199309,71,6.57079362869263,0.042575347,0,0,0,1046599.02115928,973828.22492664,122.238548278809,0.514882701635361,0.0124111967776662,4.26018158001167,4.98422470092773,0,0,0,0,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J","K"
26636,1993,-136.503,-136.52183,57.67867,57.68933,21,199309,72,5.8,0.019287177,0,0,0,1028332.35449261,989561.558259973,141.186838785807,0.346503774325053,0.0102098191064656,4.46973777627504,-11.5364329020182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J","A"
26637,1993,-136.80617,-136.822,57.822,57.83767,21,199309,73,4.9,0.027834415,0,0,0,1006665.68782595,1000894.89159331,180.353449503581,0.519554267326991,0.00671420587512599,12.84589056263,-74.3656794230143,0,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,27,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J","H"
26638,1993,-136.88883,-136.89417,57.84517,57.8675,21,199309,74,3.8,0.039775,0,0,0,1001499.02115928,1002228.22492664,428.812049865723,2.0351873934269,0.00774882439029754,11.9228500838519,71.4551095962524,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"J","T"
26639,1993,-136.921,-136.93767,57.905,57.91817,21,199309,75,3.8,0.028476451,0,0,0,997999.02115928,1007728.22492664,451.777244567871,0.335733190178871,0.00594545638349161,12.226884607348,30.7840049266815,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"J","Q"
26640,1993,-137.0805,-137.13017,57.8365,57.8405,21,199309,76,3.8,0.047595702,0,0,0,989499.02115928,997228.22492664,415.799690246582,0.514369361102581,0.0128934752922073,10.4933449329185,25.1256079673767,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77,0,0,0,0,0,0,0,0,0,0,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"J","K"
26641,1993,-137.57667,-137.56133,57.96033,57.93783,21,199309,77,5.4,0.02400175,0,0,0,960199.021159279,1002428.22492664,179.628094482422,0.347957417368889,0.016113846475283,13.9033023202498,-58.5599117279053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,199,0,"T","R"
26642,1993,-137.21317,-137.22517,57.97467,57.95083,21,199309,78,5.4,0.04053939,0,0,0,979999.02115928,1008728.22492664,244.891338348389,3.15717625617981,0.00880837796772971,12.7339798663099,-9.40344271063805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,101,0,"I","H"
26643,1993,-137.0655,-137.024,57.9205,57.90567,21,199309,79,3.8,0.047316147,0,0,0,991199.02115928,1006428.22492664,438.665209960937,0.209123745560646,0.00825030239252495,10.9767195240086,7.35361180305481,0,0,0,0,0,0,0,0,0,0,0,0,33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"J","T"
26644,1993,-137.828,-137.83983,58.253,58.279,21,199309,80,5.8,0.044816478,0,0,0,936599.021159279,1032828.22492664,160.26067199707,0.332767444849014,0.00365888377769402,11.4512166822595,3.73845303058624,0,0,0,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,0,0,0,6,26,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","M"
26645,1993,-138.1625,-138.11383,58.30333,58.30217,21,199309,81,6.1,0.041787504,0,0,0,918399.021159279,1032828.22492664,135.101583862305,0.18636502623558,0.00377332473839103,12.7435998671889,1.18449398875237,0,0,0,0,5,376,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","I"
26646,1993,-138.07467,-138.09983,58.13083,58.10817,21,199309,82,5.5,0.043313578,0,0,0,925999.021159279,1013728.22492664,148.484622955322,0.134274234995246,0.00947465024999468,19.6367095071013,-1.3555023628287,0,0,0,0,0,260,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","H"
26647,1993,-138.38233,-138.3615,58.0445,58.03667,21,199309,83,4.9,0.01455678,0,0,0,911999.021159279,1001228.22492664,551.128580729167,9.30686219533285,0.0187595204970163,9.29621023960503,183.408823649089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,113,0,"T","T"
26648,1993,-138.64717,-138.613,58.14567,58.1565,21,199309,84,5.7,0.034604976,0,0,0,893799.021159279,1009428.22492664,195.486486816406,2.592534917593,0.0172006880494368,15.8060780934964,-53.9279399871826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","C"
26649,1993,-138.71783,-138.75633,58.2575,58.24467,21,199309,85,5.4,0.039036879,0,0,0,885499.021159279,1019228.22492664,157.575176239014,0.195074327290058,0.0155837009972254,17.3120322230422,3.88089896738529,0,0,0,0,0,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","Q"
26650,1993,-138.411,-138.37383,58.372,58.38583,21,199309,86,6.1,0.039055548,1,0,0,901799.021159279,1037428.22492664,128.46435546875,0.0988185375928879,0.0039863444601148,11.7898133129245,0.440441152639687,0,0,0,0,0,265,280,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","Q"
26651,1993,-139.30433,-139.3485,58.50433,58.51667,21,199309,87,5.6,0.043149722,0,0,0,845399.021159279,1039628.22492664,153.314822387695,0.350133353471756,0.0133262675232429,19.4099490079564,-3.6431889295578,0,0,0,0,20,294,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T","M"
26652,1993,-139.62983,-139.60033,58.51367,58.48967,21,199309,88,4.4,0.050217895,0,0,0,829499.021159279,1035228.22492664,261.907653808594,0.321596282844742,0.0207016055701816,12.94319506181,-39.6627155939738,0,0,0,0,0,23,207,0,0,0,0,0,52,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,162,101,0,0,0,0,0,5,37,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"S","J"
26653,1993,-139.58533,-139.58367,58.566,58.5375,21,199309,89,4.4,0.049630057,0,0,0,829999.021159279,1040728.22492664,260.443862915039,0.0288427448831499,0.0209372621817659,12.5876633363027,5.02355200052261,0,0,0,0,0,35,202,0,0,0,0,0,46,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,185,9,0,0,0,40,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"S","J"
26654,1993,-139.54133,-139.496,58.655,58.67067,21,199309,90,5.1,0.048759372,0,0,0,830999.021159279,1053728.22492664,217.124621073405,0.721850574016571,0.00977230991276742,11.9292082279332,-0.648785950616002,0,0,0,0,0,15,156,0,0,0,0,0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,23,81,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"S","P"
26655,1993,-139.45533,-139.40067,58.65383,58.66117,21,199309,91,4.5,0.05108763,0,0,0,836332.354492612,1054394.89159331,252.279075622559,0.243168567617734,0.00951641854069219,11.4008800089344,12.6722819010417,0,0,0,0,0,19,227,0,0,44,73,0,21,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,97,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","C"
26656,1993,-138.61467,-138.59033,59.01317,58.99133,21,199309,92,6.1,0.041205404,0,0,0,874199.021159279,1102428.22492664,138.080978393555,0.285477924346924,0.00305029940746315,4.79831287461326,11.7429193496704,0,0,0,0,5,355,247,0,2,77,24,0,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","C"
26657,1993,-139.11,-139.14333,59.0495,59.031,21,199309,93,6.1,0.03935933,0,0,0,843599.021159279,1099628.22492664,95.9268218994141,0.121035267412663,0.0032112038097614,7.25929007658265,0.0454123705625534,0,0,0,0,0,47,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","R"
26658,1993,-139.00917,-139.05517,58.7995,58.78383,21,199309,94,5.1,0.04921462,0,0,0,855199.021159279,1074028.22492664,218.326229858398,0.170752553641796,0.00286388450079634,9.08486143513529,6.28253622055054,0,0,0,0,0,11,458,0,0,0,0,0,6,66,2,19,165,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,2,70,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","O"
26659,1993,-139.07117,-139.112,58.71017,58.6935,21,199309,95,4.9,0.04656,1,0,0,853999.021159279,1063228.22492664,230.388986206055,0.588757157325745,0.00331388325076752,9.78622045849046,18.7542327880859,0,0,0,0,0,38,284,0,0,0,0,0,26,143,2,41,130,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,21,56,0,179,29,0,0,7,18,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,"S","S"
26660,1993,-139.20667,-139.25467,58.64933,58.63717,21,199309,96,4.8,0.04797243,0,0,0,847799.021159279,1055428.22492664,231.640579223633,0.776730895042419,0.0053078644765435,11.0174393580477,14.5253582000732,0,0,0,0,0,36,353,0,0,53,56,0,20,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,110,0,0,0,5,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"S","P"
26661,1993,-140.77917,-140.751,59.09817,59.0925,21,199309,97,5.8,0.015499968,1,0,0,750999.021159279,1086228.22492664,159.88466389974,0.115088693797588,0.0068049254403031,16.2445867044248,-3.13936424255371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","F"
26662,1993,-140.659,-140.64917,58.8215,58.78667,21,199309,98,5,0.044308418,1,0,0,763665.687825946,1055394.89159331,198.640630086263,0.126158469667037,0.0204457167406722,10.7113349586649,-9.33632238705953,0,0,0,0,2,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,118,2,0,0,0,0,0,15,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","L"
26663,1993,-140.02617,-140.07233,58.59733,58.60983,21,199309,99,5,0.046139377,1,0,1,802399.021159279,1040628.22492664,236.73603515625,2.49048089981079,0.0195856885805652,15.3386077771059,-154.095681762695,0,0,0,0,0,19,79,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,0,0,29,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","Q"
26664,1993,-136.87483,-136.86667,58.02383,57.99867,21,199309,100,3.9,0.046262292,0,0,0,998399.02115928,1019628.22492664,398.494616699219,0.549663758277893,0.00485999719803039,15.3103553885967,9.23679065704346,0,0,0,0,0,0,0,0,0,0,0,0,359,568,1,14,90,0,0,0,0,0,0,0,0,0,0,0,6,113,0,0,0,0,0,0,0,0,0,0,234,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"I","G"
26665,1993,-137.01483,-137.0505,58.04717,58.02883,21,199309,101,4,0.0471086,0,0,0,988399.02115928,1019828.22492664,386.677447509766,1.13230481147766,0.005306489372568,11.3956804299409,21.9603668212891,0,0,0,0,0,0,29,0,0,0,0,0,73,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"I","D"
26666,1993,-137.16817,-137.20317,58.02917,58.00867,21,199309,102,5.5,0.04738571,0,0,0,980399.02115928,1015828.22492664,193.304034423828,2.01226315498352,0.0064676110660062,11.9094439867926,-32.5417560577393,0,0,0,0,0,64,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,165,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,162,0,"I","C"
26667,1993,-137.03617,-137.01967,58.07717,58.06017,21,199309,103,4.1,0.03406935,0,0,0,987799.02115928,1023028.22492664,344.042926025391,1.14308705329895,0.00485385767564018,11.2250885131596,17.7028690338135,0,0,0,0,0,0,41,0,0,0,0,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,0,0,0,1,34,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"I","H"
26668,1993,-136.85217,-136.84,58.05517,58.039,21,199309,104,3.9,0.030904105,0,0,0,998665.687825946,1023894.89159331,359.50351969401,0.994715770085653,0.0043106588931838,15.514711770217,13.4647750854492,0,0,0,0,0,0,56,0,0,0,0,0,52,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,291,0,0,0,0,0,0,0,0,0,0,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"I","K"
26670,1993,-136.92267,-136.9485,58.24333,58.2655,21,199309,106,6.6,0.042017616,0,0,0,987799.02115928,1045028.22492664,140.267462158203,1.03155472278595,0.00414748747447386,11.1779633956984,7.89642281532288,0,0,0,0,0,25,704,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","P"
26671,1993,-137.5435,-137.589,58.332,58.31667,21,199309,107,5.7,0.04648176,0,0,0,950199.021159279,1043028.22492664,186.048175048828,0.271047452092171,0.00412195970241389,7.10922726787604,5.63076372146606,0,0,0,0,1,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,23,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","A"
26672,1993,-137.90967,-137.95167,58.53183,58.51667,21,199309,108,6,0.043367226,0,0,0,923999.021159279,1059728.22492664,140.1279296875,0.183313469092051,0.00248574413034256,7.74114857059722,2.59764297803243,0,0,0,0,1,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","G"
26674,1993,-139.49717,-139.51417,58.841,58.82383,21,199309,110,5.7,0.03154338,0,1,0,827499.021159279,1072228.22492664,147.776847839355,0.201274238526821,0.00382929603869451,11.586462103073,0.590130927041173,0,0,0,0,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","B"
26675,1993,-139.34183,-139.36233,58.83033,58.81333,21,199309,111,6,0.032693949,0,1,0,836499.021159279,1073228.22492664,138.033153533936,0.223356392234564,0.00340937822186615,10.5484674665088,-0.373429737985134,0,0,0,0,0,41,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","E"
26677,1993,-139.41683,-139.40567,59.26933,59.24533,21,199309,113,6.2,0.039078437,0,0,0,822599.021159279,1119828.22492664,114.255320739746,0.796226584911346,0.00300717334991265,5.94231147928889,3.22581663131714,0,0,0,0,2,40,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","T"
26678,1993,-139.90967,-139.93517,59.18817,59.17183,21,199309,114,5.9,0.033425214,0,0,0,795999.021159279,1105228.22492664,114.492976379395,0.225823256373405,0.00316205435358001,10.2413521355937,-6.75696187019348,0,0,0,0,0,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","O"
26679,1993,-140.21767,-140.21617,59.1155,59.10317,21,199309,115,6.24067258834839,0.01953072,0,0,0,780999.021159279,1093728.22492664,140.21410369873,0.27273865044117,0.00324693149436066,15.0357767029106,-1.94863814115524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","S"
26680,1993,-140.42133,-140.39183,59.28483,59.26333,21,199309,116,5.9,0.04270497,0,0,0,766799.021159279,1110028.22492664,129.030844116211,0.108004908263683,0.00268132868610528,12.6854528879764,-2.27877910137177,0,0,0,0,0,75,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","I"
26681,1993,-140.89017,-140.84883,59.37883,59.36167,21,199309,117,5.7,0.044300719,0,0,0,738999.021159279,1115228.22492664,165.997961425781,0.270935407280922,0.00254606257702806,12.9238892873699,0.107495439052582,0,0,0,0,1,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","F"
26682,1993,-140.81517,-140.786,59.41483,59.3985,21,199309,118,5.8,0.035964726,1,0,0,741999.021159279,1119728.22492664,152.148063659668,0.25351323094219,0.00261078396807449,11.3181025674783,-27.9960980415344,0,0,0,0,0,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","Q"
26683,1993,-140.70383,-140.669,59.4865,59.468,21,199309,119,4.3,0.04453398,0,0,0,746799.021159279,1129028.22492664,280.286682128906,0.196472808718681,0.00302598747891959,8.33274212598227,17.6757091522217,0,0,0,0,0,2,36,0,0,2,219,0,21,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"I","R"
26684,1993,-140.543,-140.51567,59.50933,59.49283,21,199309,120,4.5,0.03691464,0,0,0,754999.021159279,1133228.22492664,254.824603271484,0.205056798458099,0.00345454253623453,7.05089495341057,5.4666962146759,0,0,0,0,0,6,103,0,0,0,0,0,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I","F"
26685,1993,-140.3285,-140.29817,59.48733,59.47383,21,199309,121,4.9,0.034616488,0,0,0,766999.021159279,1133728.22492664,235.763576507568,0.333580087870359,0.00266138153446333,6.80560133745027,11.1093773841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","K"
